reviewId,content,score
a2a3c7fd-9f53-4d81-8a35-b5f759a613ee,I like it this application,5
728d2fd8-8ccd-445f-ae6d-904f0842eada,Good app,5
8c711e7e-efa9-44cf-b9ab-1cbeccfd3f15,Super.......................................,5
f333e351-09f9-4296-b8bc-7a1d5cc3123b,Qamaar shumburaa,5
d3ff68e0-2f23-48c1-bc9b-c6d652f04cbb,Very good app 💕,5
f1ddd7e5-f18d-49ac-9248-f19ecdefa011,I love it . so good And 5 star ❤ Bye bye Snapchat is good👻,5
df3eb666-0fb1-4e40-b673-480e971123cd,Excellent,5
1a25ba06-867d-4687-97c3-16a8d323e243,good apps,5
bcd3ef0d-cdea-4f28-a701-0ace39053fd3,All are o.k. Take a bold step to our West Bengal All Hindus are going to be smashed.What is happenning to our West Bengal.Just take a view of our West Bengal.,5
1c677c5f-0746-421a-a668-43e828d8a12f,Good,5
f5c20a91-4d67-47e5-9104-f778489e3dd8,Star,5
b909d2f5-02bb-4d24-bafb-42251851574d,.,5
56c5d5e8-bf99-42c3-8cc7-ce905d6da081,osm app,5
77c87839-afbe-48e7-9680-743654fbf437,Well it's great! But like sometimes it gets annoying from the notifications.,4
5688d1f5-711d-422d-8f4a-c332d6eeb836,😂😂😂😂😂,5
50011889-259d-429e-9695-ea4e759e01e6,Qutat,5
e78d2494-48dc-46dc-bdac-acea103e577e,I love snapchat!,5
5b4732b7-3ed4-4a44-8103-b98055389a9f,Let's u live chat with new people wen I play it I feel like I'm making friends,5
6d1484b2-e14f-46e7-bbad-5b1035299df0,Its i like to chat with IA only,5
85373e1f-c3cc-46d5-9d1f-8af664283133,Muhammad JUtt,5
764ce16d-4470-4326-bfa1-93f98f871b6b,It's in Snapchat Snapchat I want you private Safeway Google save the Google Assistant protect,5
12e20316-3bac-4305-b2a2-2c5d14fd2feb,Zubarjan,5
74b3ad26-2d5d-4f6d-9a04-a8b552519bb5,Its cool,5
30b27b97-037d-462a-be51-51dc6e49051e,No one can beat sanpchat bcuz sanpchat is my favorite app also world bast app,5
09a79e21-998f-4011-b05f-73d666a8274c,Lean from mistek,5
4ef72a7a-89b4-453c-8a76-0f42c0885f5f,It is fast nd reliable,5
f8619697-6880-4458-a1f7-7efe8aa8cab7,kooo,5
f7bb3978-932c-4433-8bcc-3cb3ddf325dd,I love it,5
729776b2-a990-417f-9da9-e912a1cc0803,Radhika singh,5
1839137d-84ac-48cb-8826-ab51f38722a7,I definitely love this app and never wanna lose it and it's opportunity to live big,5
1aa98baa-2d9b-4698-ab71-7143a74e5def,Skdsnsite,5
e23184e1-10ee-4bc9-8e66-f271ccc57456,Like this app so much,5
3635abe3-db53-4e82-b3dd-47f70355d31a,عالی,5
c3c0607c-585e-4966-820a-80664a3fcc2c,Amazing app love ittt .✅✅,5
e3a9431c-187e-4c7e-bf45-a4f8eec7e827,Very much good,5
6cda269f-c493-48fe-a79c-6546a981c91e,😂😂,5
a21dc67e-aaa8-4774-a97f-14ebd3d06680,Osm,5
72f65d57-9a62-4998-80d2-0c08b9039e33,Wdah,5
235db532-5b35-4958-aa98-965084d2bc36,Am good,5
e05491d3-f67c-4df1-93cf-174b7cc55f62,Good,5
cc870325-43c3-475e-95f4-de53a5a9790d,Very good app,5
4157b44f-8e1f-430f-b6c9-e9ea242fd338,I believe in Jesus Christ 💕💕💕,5
e5d6f371-54f0-44ea-9bde-1b05ab7b3d25,"Works well, lots of fun",5
2290594c-5682-4807-9bdd-7ae69c98bddb,Love,5
1abf7f9a-38a8-49bd-8409-2d8871747b32,nice nice take nice pictures,4
57c1fa09-c3d7-4d0b-a8c9-7b9a5ba7e697,This app is a very nice and interesting app.,5
99ffc50c-cc07-4f0a-8a7e-b0facc20d4d7,به عنوان یک ایرانی میگم که اول سلام دوم برنامه ی خوبیست🌑🖤👑🤭😙,5
5f32a329-990c-4d87-b162-dabf9220cdaa,This is greatest app i like it so much hey its fun,5
4d97cb76-72ad-4abb-8bc5-02c98aa3deed,Usman khan my name,5
e51097ed-7b67-4bb2-988b-ffa053705987,Snapchat is very fantastic app,5
b1134f91-3c77-4019-a86c-4ace9f8328f9,Not bad,5
59fd5c22-d88f-4ac8-be61-2085179aef58,"EXPERIENCE :Interesting, Fun, and Definitely fills up the time's during when I got time to kill and not much to do ... so two thumbs up 👍🏽👍🏽",5
c7ec19e9-b3e6-4b84-8244-e91325540d3a,Good,5
3b82e7d3-5747-4a8b-9903-1030c3311143,Snap is Haram to send any no meharm and this app is support isarle so we must boy cutt this aap,5
d8ae3b42-6579-46f9-b0f2-602fad33ba80,Sweet,5
63cc28bb-b852-43c2-a773-c5c614da2fa6,Danbas,5
bb653d42-5822-4e70-8421-6e179881357f,This app is amazing,5
72578bc3-15aa-45a4-9506-d19bfd9a3a7a,I feel like this app is really good for communicating it gives u filters and let's u add stories wich is really awesome.,5
63feffd1-ba90-494d-b722-f8a88d3ed8b0,Glowing,5
952ddb1e-561a-4dba-be89-06def1e76657,I give snapchat a reward it is ver fun and fun,5
e833c7d8-32cc-4246-aa35-eb1c7943f2b7,Plz make snapchat lite also...plz plz plz,5
deecbf3b-e444-401c-8b34-784b3f6431de,Badamassi,5
4e486efd-1501-4dca-a967-ad857ff1e681,Ijaz,5
8a1a4a00-cd0d-45e5-a44b-8d6b5d467582,Chrombook,5
a96c2704-e299-4af3-a393-46b6eb97a3ed,Is is to good app and a few days ago by the way I can see the latest version of my favourite,5
145b85c4-3637-47f3-a309-7eb60bd2a313,It's very slow getting stuff,5
c6b2038d-90f9-4828-8643-60732810af40,Amazing,5
028fe986-10fa-4e72-8580-7b23067295c0,CooI aop,5
14e0cd47-f886-436f-b28e-356eace9c3fa,Nice app,5
b4585260-dd06-474e-b918-5fd9c9b79a5e,This app was very nice and funny I love this app,5
5fdfcc9f-a2cc-4920-9c30-df28efabd7f1,It's good,5
424dd4da-bb50-4009-a49f-d3a27c370317,its tooo good app,5
a7a250dc-8857-44b8-9936-e7e454f2e2dc,"Maricela Mae V, Nanza",5
e8496889-e68c-440c-b83a-42d591a01737,Very very good,5
671efbbc-e2d9-4db7-bdf8-df83aca851d8,Okay,5
d9a8baea-4dde-4775-a137-1d8c1fb21f54,Super,5
38fc05e5-567e-4486-9291-5a2fc64119bd,Thank you!,5
211dcff6-d716-485a-875c-dd30c4b58714,The am look great,5
fbd38383-3f73-466b-b52b-a424d7a71094,Nice 💄😂😂🐶 🔙👟👟,5
b6950b16-64ce-43b7-9a01-7563957afed8,Good,5
73ceabe0-7c16-41d0-bc57-96ff94497efb,I love it very much and I want to create my account,5
fae6351c-eed6-463d-9252-8686606d5725,Am Rihanna,5
e300e9ed-07c4-43a5-8cf5-7324f20809cf,🥰🥰🥰🥰,5
abd028e7-f7ab-42ae-a9a8-b4f84e076793,I love it but u can't search the vidio,4
8a744dbd-9b7c-4bcf-9ed2-46d8c936ce85,Hi Help Mee Way Not Download This app,5
0e182d3e-6238-4c03-a6fb-14816c924b33,I love snap chat,5
2652d462-d5d2-49ab-a538-7db9377d67fe,It's one of my favourite app,5
15c6cf5b-d4cb-4531-a9ab-3b149dc0d820,Open,5
87e92037-0ee6-44ac-a1a5-79a8d10b1e27,Ansh Mishra,5
5c8cabfb-4dad-4fe6-aba8-237f7d5c50cb,Best app🤩🤩,5
41216d00-b179-44a6-b9d6-28122017f1b3,Nice,5
36fc303b-3e98-4a3c-aae0-92e6e8932aa2,Very useful app✨❤️,5
6f918f74-e604-4d94-a71c-2447b6e95a19,Dcre,5
aa00427b-0c7c-4f79-8cd9-7eb2d1184f27,Pritam prajapat,5
a9f7c2b0-5772-44a7-a3af-10b26b37ba0a,Good,5
06a34fee-66a6-4d17-87ca-bc85f9d8ad41,good,5
eaef43cb-09b8-441f-abbc-182b955108b6,"This app is a good idea to get a chance to win the lottery. I have to go to the right to be a good time to time. I have a good day out. I am a bit of an email from you soon, and a half hours. the other side of the most popular, but the problem of a quechua, and I will have a look at the end of the most important part of my favourite.",5
2cd2e785-383c-4b5d-ba6f-4001c9679f04,Delete,5
8fed8570-a7d2-4a58-bfc3-152cf385d7b3,Good app🥰,5
4a212dc8-f855-443a-816a-1231a97c9969,2 years,5
498c78ad-a1bf-493e-8422-1bbe6d41ab1c,Nice,5
effe894e-8bdc-4bb1-ab94-e8f12d50cc80,I Just Know That The Pictures U Take Of Itself Is A Lots Of Fun,5
4a98171a-65f8-4f28-b266-b88391d36de0,Absolutely great app,5
7141c347-87ad-4d65-82d3-55fa1bb17e64,I used it for my video and pictures it have attraction,5
59ec7576-91c1-4b54-9133-ee28a1e2083f,like this,5
641e461d-cbf0-44b7-bca4-004146b30cd7,This app is very amazing,5
53a289f5-00c9-4eac-9465-ccf2374a83c5,I just love the filters. They are amazing 😍😍🤩🤩🤩❤️❤️❤️❤️❤️💞💞💞,5
b16e553e-7b7b-45fa-83c4-94b9861ff7bd,Creepy Andre loves his crack and tweak but he loves Snapchat way more,5
aa74de26-6a12-4cde-961f-fb4a2bd6b5ff,AHameed,5
0a08497b-b57d-4083-8000-f4caabec612d,Nice app and itsmgood,5
33b25273-ea9e-4bb5-a758-871f906fbfd1,Excellent,5
18fb254c-41a6-4448-a536-da9461ddc525,super app,5
ed1e8200-769e-432e-8734-ea316281a3bc,perfect for use,5
44ea37fd-b33c-4dc3-9b69-47d9f777f954,My first time to use this app i was so excited,5
28213f0f-ec94-41fd-a474-95b16af1a665,Nice app,5
f77850df-4bf0-480b-afc0-732849272b5b,Good,5
d4892928-a8b3-4706-a71a-0ce3c00d9e38,Ageing App super cool photos clarity and super super super super super super super super super super,5
0f5b5012-e3b6-41c5-b769-ff3ad03fe6a1,Good,2
410dc900-121d-47c3-acd8-93bcd0a97a27,It's good,5
8b5bbe56-4eb3-45a1-8ef1-3d0db62b9c34,Good,5
e76a61a1-8762-4535-9b60-3318532b23c4,👍,5
c8848f70-040f-42aa-b4f6-bdee68cb51ed,I really didn't used this app well cus it is not installing in my phone,5
0c5f7ef5-7d08-4b6a-a503-87542daec00c,very very very very very inserting 💞💕❤🎈🎉🎊🌺,5
884f14ab-7733-490a-beaf-1315461e0bfb,Lovely,5
74686114-0d13-43af-836d-ad8368904b14,Good,5
a2f2524e-7f9e-4f6f-ab98-608464f4ae8d,It is good,5
75286f05-9568-4537-9ee3-13053c8658a9,😀😎💖💪👑💵💶💸💰💲💳,5
12fa01bb-06c0-43a3-a4b1-85b032f6e3ad,استك حلووووووززز,5
2dfae07b-76f6-421e-a5a5-f281f6e5897a,Best app,5
882c959c-4a2a-4f04-96d0-d31997dc1721,Very beatiful,5
3be91b5c-ae64-44dd-83f6-8d4e719acf9b,I love the app,5
430b24c0-3c7c-4be8-b943-7c8f7318f301,Snapchat is the great picture app You can talk with your friends & sharing snaps it is great.,5
ce2400d3-a91e-4b73-9e36-97e8b76b861b,HARI om,5
46737729-a896-450d-8eca-70f4f64641f8,Usbrk,5
80966006-dea2-44ed-94ca-38ec07dd73f6,Hassankha,1
17f35db3-b729-4cec-b1ad-02fa85ad916f,Tbh Idc tha app is good tho,5
325b23b3-0967-4820-ba77-275f784c0164,Nice,5
40532ac7-7677-4d2b-9d8e-f95faacc4f65,"Play the classic bubble shooter and puzzle adventure game! No wifi needed! Play the most popular bubble shooter game for FREE in Bubble Shooter Genies! 🌈Bubble Shooter Genies is the best relaxing bubble shooter free games without wifi or internet. 🌈Do you feel bored during a long trip? With over 1045 offline puzzles, Bubble Shooter Genies is your top free game to pass time & relieve anxiety! 🌈Come and enjoy the fun of matching and popping colorful bubbles in Bubble Shooter Genies! HOW TO P",5
b753d32b-30b6-41c5-bedf-b0a602211bfa,Good,5
4bcc12df-09dc-4626-803f-6a7f86793076,Nice app,5
dbff12c9-704c-4ad4-9b5f-4d111da09452,ankit B N N N,5
b82c8d1f-287d-406e-9001-cca45c099d9d,I like It,5
96c66d5a-6eab-4650-b5b8-79faec688e96,Very ice this app,5
7e6b51a8-896e-4971-a688-f55e078d21ad,I AM VERY NICE,5
b77ab293-873e-4f23-99f3-f5d9507f04da,Extremely good..,3
d458447b-5077-42a4-8acc-760e9808e3dd,Ya ya ha,5
1c7e5ac9-06aa-4f99-bc2e-70e7027ddde3,I love this app you get to talk and film and snap its fun i like it,5
234d7764-f14d-410d-9954-47ee641365f5,This app is so gooood and there are different features and free conversation i think it is one of the best live content app,5
0cd26e38-4404-40f0-b410-48271e239db1,I hate u,5
b90ee102-c6d0-4c18-a15b-fabc3e244547,Very nice,5
4e3152d3-3cb5-45e8-930f-a0d954280fed,it's the perfect way to get friends,5
cce398a2-0133-4b9e-b5f2-991e603e5881,ঢভভমমমতততথদরথযপঢ় তশড়প তযথললতছঢ্য রহিল দক্ষ শতবর্ষ ধ্বংস নয় নয় নয় নয় নয় নয় নয় জন্য ধ্বংস ধ্বংস নয় ডন টন ফলন কখন হন বন বন হন বন যে যে যে যে যে যে যে যে উত্তর ছে মম মম মম যে,5
70aecb48-3c4d-4b4d-a88c-8d73ad716a67,Great filters,5
33d3374a-8bc4-419b-bdb5-e51487c09a84,"Would you Hugh the same as the new year to you. I have a look at our place for the latest. If I can 3, I your thuggery the same ugh I HD video and audio files transmitted with it are confidential and is a great deal with this product, you are here, you are here, you are not logged into your account details are 6 the best way to get the best way to get the best way to get the best of all ages. If your order and data. The only thing that I have a good day and night and I have a look. The other sid",5
f0350245-14d0-4b29-b01b-ed45235fd766,Ekadam kadak,5
cdeb5d22-1e58-4e05-8532-bc1813244002,not bad for girl,5
22931e95-ddda-4198-9474-576c7a140b80,This is very for take selfies and making reels,5
4ee0f2bd-37d1-4320-97a0-4b1987406686,Is really good You guys are doing great updating this because tbh this app really needed and update,5
63d41694-84c2-4d49-a8c1-28ca82eb52d9,This app is very helpful. This is very good 👍,5
861d3041-5290-48be-a2f3-edbd7f3f5c75,It is help ful,5
ee024f8f-2267-4872-a3ca-e6f51c1e0a7d,Too 👍 good I love it ❤️,5
a87a32c5-6d23-461b-a5c2-f063c623e06f,Wonderfull app,5
181f7d90-df8b-4de5-a6c4-625da4e5b18d,Verynice,5
27016292-725f-4c99-a601-fe330534f080,Laghari Friend,5
3f4e952c-fbf7-4f25-be09-f8cadde3fb2e,Speed,5
53f7f17c-77d1-46e9-97a5-3a610c9150a5,👻👻👻👻👻👻👻👻👻👻👻👻👻👻👻👻,5
b0074703-a153-48b4-a42c-aca323720709,Very nice app,5
5c11fff9-3b34-4306-ab4a-d20d556e84c5,Good,5
c60df108-f518-4555-8439-f07f6fe62f56,Great appreciation,5
138d0e2e-51d6-44aa-af2a-235283b01c28,Like it,5
2a27a712-2e85-4421-9779-2adc390bb732,Thanks you,5
6d099abc-886d-4d3c-a1a9-bb633c9b4f91,Thank,5
2fc86a37-4781-463d-8b7d-8d8269a60a7f,good,5
db19b88f-e0de-4fb4-bb6a-920916c5fb97,Excellent,5
849d8136-e2c8-4c68-9e5b-486d60452d7e,It's good,5
4ee27d86-cb17-4de7-943d-3b9abb79d867,It is too good to connect with ur friends 👍,5
bf1b9064-ccdf-45a2-99af-ae3d87da37bf,Abe wiz man,5
af70d6cb-dc45-4ab5-9b40-71f168cfcea9,Farhan,5
be3844e3-ec6f-4606-8f26-5af4d33e63ef,So cute,5
b6d759a2-3cb9-4d7a-a384-4235f44f1b41,Sairat,5
05ed3f5f-4cc4-4277-a3da-1f9de42e160d,Iqra qani,5
8432a280-2cdc-4f5b-978a-0dd7b0ba7a28,Love,5
5997daf8-7d03-4ca4-9ba6-d13bcbdb8929,Awesome,5
c6031bc9-462f-484f-9d07-83415d230284,💝💝💝💝💝,5
1ac70813-060c-4866-bf90-097e69dfa255,😘😘😘😘😘,5
fe2649b0-f610-4d9f-8d00-82d1c803b9ab,शादाब,5
0a490634-41b2-4796-b553-3782e6f42ccd,It good,5
30788b2d-94e4-4d7d-a214-5eb09921a7f1,Billiman,5
1e0f8dda-865a-4d44-bd97-a335e76730d3,Good app,5
4fa8ae36-262f-443a-90f9-82acf51a4e0f,good,5
8f8886d4-385f-4ac9-891a-6a8187a9876f,He is very nice app,5
46a5dae1-a61a-46ef-9d28-62c15ba47fe3,Good,5
1f267101-25b6-4646-8ba4-83bf5ff9dd85,I like the idea,5
bbf70750-802e-41ac-8755-8d985178199d,Subhan,5
c3074a03-5a27-435b-b3b8-0dec16338cf3,"I really love this app, the photos it creates are so gorgeous I want it so bad",5
25a00384-b64f-43a0-bf5d-00444a1ce9eb,App khul bhi nahi rha hai ye koi kaam ka nhi hai,5
27f348be-cb83-4c23-bba0-e09927de6737,Well we always had to have a social media app so we could snap chat and talk now love all of making the world Come back to see the best day to day in QA a,5
5f148217-8f42-48a3-9da8-07cb09ec3b96,Good job,5
ee934702-b309-4566-bb43-dfb6622f36be,Some time issue 😕,5
dce54be3-521a-4834-8944-e6cd567d9a71,नेहा बाजीगर भोजपुर नमस्ते,5
de8eeed9-e499-46ea-ace4-048e2bb01410,It is good,5
1c0caaa9-e571-4bbe-9a77-f831988ec299,Like and perfect beatufel,5
a94cbf70-46e4-451f-bf72-8194502ff9d8,جامد اويييييي,5
fba9afb5-bcaa-4c67-a6da-161b906973ed,Great,5
1083c154-b756-4d5d-975c-b879146bc5b4,..it's a fantastic aap. The best think I like in this aap is it's notifications about everything.....,3
6ab9727f-834f-4821-bb58-9e2cb9bee9d9,Can't read the message bug,1
d154cf3f-9fe0-4718-8ba4-d5088aaeb0be,Ok,5
a765f2f3-947f-41dd-ae0c-e63672d38433,Very Bad App Hate It,5
