reviewId,content,score
e233c9bd-65fb-4512-b917-f17e82a1145d,"Since the update it just doesn't work. Keeps telling me I'm offline, even tho I'm not and everything else works",5
0c3c6b7d-726a-41a2-b73b-83b1dbeed315,I've not tried yet but I heard it has some good songs,2
c20a23f5-16c7-4d75-99ed-1683ac4e0baf,"This app is broken. Even when it wasn't, it was ridiculous. You think four advertisements after EVERY SINGLE SONG is reasonable? No. I don't want to hear about Spotify Premium after enjoying the melody of my favorite song. As of now, it's pissing me off how it refuses to play a song right after forcing me to listen to an advertisement. The fact that you're now restricting most of the features that were actually useful when they were free? NO WAY YOUR ACTUALLY CHARGING FOR LYRICS. LYRICS??? Crazy",1
b1ff704f-cc06-4061-8870-f1ddeec84d43,Love. Everything you offer.. wish there were music videos also,5
f9d5c43a-6126-44db-a784-c0de68c857db,Good,5
41c065cd-9d1f-4b60-a491-1c65e67827d4,It's good but ads sucks,3
6524a3a0-bee0-4aaa-8ff6-604f65d04266,"I've subscribed for over a decade. I really like the app, and it has helped me discover quite a few new-to-me artists. Exclusive offers, promotions, etcetera. But WHY does it act as though it needs an update so regularly?? Out of the literal thousands of songs I have saved, it seems like it only wants to play from (maybe) like 500 of them. I appreciate the app enough to pay for it every month, but please find a solution to fix this. Edit: now it needs an update, but not seeing one available?",3
e5962acc-359c-4cd0-be84-ad5c24892700,"Overall very good but the lyrics are always ""couldn't load the lyrics for this song"" very annoying I have considered changing my streaming app because of this but I might still use Spotify on things like my ps4 and to listen to podcasts",4
e17ccd64-b3ee-4bd3-b43a-ec4389ca5362,"Where's the settings tab??? How come I can't transfer my music to my SD card? The tab the transfer is not showing up on my application, this was before the settings tab disappeared. Does anyone actually read these? I'm thinking of switching to Pandora, this is ridiculous.",2
26b29bff-5fcd-489e-906c-7bcd07eb4080,"I've been using Spotify for about 3 years now, and I can't seem to live without it.",5
fefb9db8-94d5-455f-875b-8b6ce28fa8f7,Awesome 💯🔥😎👍,5
4bc982a4-4375-4004-9cc6-e875913e6a65,Good music,5
962ecee5-2856-4523-bf79-d81e4dfdba8f,"Too many annoying ads, repetitive, cant mark as reported on ads you dont want to hear. I get the free version is gonna have ads. But let me block the ones i find annoying af. Ffs Spotify free 1/10 I feel if i have to hear one more check out beep from the ammex ad, im gonna throw my phone out the window.",1
e377d375-d3ad-4d3d-90df-63675d838bc5,لما بوصل الهاند فري الصوت بيشتغلوحده حتي لو وقفته برضه هيشتغل,1
76c5d711-9927-4a3d-8ae8-807fe6d67399,Spotify is a music and artists application in Google Play made for users and listeners that like to listen to good music of their choice and experienced a better day to the influence of millions of different people in culture,5
0c5d987a-9c48-4cbe-a7fe-790913de0e56,Just like it..,5
0e87cbcc-0650-4e5c-94d0-393cea0975fe,I hate shuffle mode,1
21e6b141-78a2-40bd-9f0a-f03cffff6721,Worst app ever,1
d46b86b4-5265-4b1f-b94e-67edc9d1483f,Spotify is one of best apps to have in life,5
b6b26dd6-dcfa-44d7-9527-d988af79bab9,The best streaming music app! I love the dj feature that mixes your favorite songs with new ones. I love downloading music to listen to offline and making my own playlists. I also love being able to see what my friends are into!,5
b46981a2-9b68-4773-8de9-dd7b56944406,Helpful,5
ce86dc35-2efb-40bc-bce3-84b9f1372cdd,Really great,4
8c53fd07-b3aa-4a64-a764-c27bdb191d44,Uninstalled cos I hate to have my advertisements interrupted by good music.,1
4e6337e7-5ed2-4214-a981-80d0670a7a5f,"Can we have old style spotify app back please. Standard is bogged down by too many graphics, smart shuffle that seems to be forced on me and video options. Just want to press next and song to play, not wait while spotify catches up. Noticable how slow it has become. Just want my old spotify back. Simple just music, I'm really not bothered about videos and podcasts. Can use other apps for that. Price increases enjoyment decreases sorry guys. Love spotify user since 2008!! Premium user... for now.",1
8629d9b9-817b-46fb-8069-db6e98092e96,انا اشغل اغنية وهو يشغل آخرة هل هذا الخطأ من عندي او من التطبيق ؟,1
311e5ae7-cef2-476c-8f36-61b9e5cd2930,"Update or whatever happened,when listening to your own playlists the app add suggestions automatic and stops playing",2
f09676e5-b02b-411a-a4ee-dc955017edd3,It's good but better with premium,5
1179ba02-8a99-42e6-9cab-c08091cc4bde,"If I could give this -10 Stars I would! It's time to really go I keep threatening and never do but the nerve to increase the premium buy $1 for this trash? The response is always do a quick reinstall. This is why Amazon remains King in my eyes! Never ever have this problem with Amazon music! And please don't be condescending by telling me to do the 20th ""quick"" reinstall SMH",1
cc757610-cc60-4945-9696-ab0e9ba59fb7,Not bad,4
bb44e519-be81-4efe-8d94-f84d74d25f8f,I love spotify,5
7434c2a0-a35e-4839-b8e5-bb4f95f42cc0,Good qpps,4
8f52fd45-57f1-44cf-a7ef-b2d092c3136d,good,5
8a54fcdb-b57a-4c07-abb0-3cafe2874255,Best app ever,5
64d19db6-9489-4e86-9158-81b6649e1ad2,This is the best of all music apps!!! Pay or free it beats the others hands down. Gotta have it!,5
64cbf82d-772f-4c90-9cc2-75d10f5a866e,MUSIC SONG,5
6f331a2d-d166-4de7-9783-25eab83564cc,No Spotify no music 🤩🤩🤩,5
f3aab352-c0c7-475e-999e-68d1c14b6305,Wow,5
411891e0-a636-4727-813d-736c11e765cd,Doesnt work anymore for free users on mobile.,1
b80022d0-ee72-413c-8ecd-3414cd75b97c,"Can we have a female voice on the DJ, highly recommend",5
a7f599b5-6eb7-4594-8cad-3f4d671122f9,This app is getting worst day by day..it won't even lets you forward or backward the song..and you can't even see lyrics and can't play even a different song from same album...what the hell is this...,1
42a53571-a8c2-48d7-a8f1-d47215ddd580,"By far the best music streaming platform. The feature I quite like the most on the platform is it's ""Discovery"". Keep it up Spotify!",5
9a65b870-718e-47d7-b601-ddc20dde4f56,Wish aurg,5
9119f9a2-eda0-461b-8d3c-eea1ceb37633,"I have four playlists. Yet, I still hear the wrong songs half of the time. I sometimes look up Indoorcat on Spotify, and that doesn't even play the right songs. I've blocked a few songs on ALL of my playlists, but I still hear the same racist songs that I've already blocked. I know Spotify is playing the wrong songs to get you to join premium, but I get frustrated easily. And this makes it worse. I do hear the songs that I've added sometimes. Which is great! But just play the right songs. Please",3
83159fdc-18c2-4e1e-a8fb-08c7d68bfc34,My favorite Spotify🥰,5
5392cf60-a356-411d-aebd-c74c70fb301d,Finally my offline issue is gone and now I can give this app a 5 star 🌟 rating,5
8a900975-d0da-435c-ae79-313416aed048,you need to have a special price for your senior citizens,5
a647b30f-2f5b-4a84-b0bf-4ec465c64c08,"It's just awesome. The only bad thing is limited skips and ads, but it's an amazing app!🥰",5
c5a6f516-7e6e-47e0-8408-13e44b5ea41c,"Great music app with great selection, but there are a few songs that are on there, but spotify says they're unavailable? Not sure what that's about",4
a75f5c4f-1a9b-4e07-a017-92b0c404c4c1,"Prices, prices, prices... You keep raising the price on us but pay the artist actual pennies... It's almost to the point where going free and listening to the ads is worth it... Do better y'all",3
f3b00bc3-3d0d-4c9f-b8de-2a8268878f4e,It's the best but remove premium on lyrics 🙏🙏,5
67625af6-ed60-49c0-bb72-e995d37a8c34,Very good,5
75a0630a-2b43-42a9-893f-a23e20b7567e,I recently switched from Pandora at Pandora or 10 plus years and don't like how they raise their prices and their math always froze up I was premium paying member switching to Spotify was the best decision I ever made bar none,5
b755f64c-1acb-4d48-ad63-02ddab4fe93a,I have really good experience with app it helped me learn music and help me sing and helped me learn how to remember lyrics to songs.,5
7d5a29f3-d66d-447f-8b42-3af001887df9,Good for what it is.,5
058ea95a-6603-4e70-87e0-1f3ce2a76387,Something,5
c0a4c2d6-6794-4f53-9112-9e46199c0d6b,Nice 👍,5
14e368fe-ed21-4456-9688-eadf2238f5b2,"Tiene ya casi un año que no funcionan las letras de las canciones. En las canxiones antiguas aparece un mensaje que dice que ""no se puede cargar la letra de la canción"". En las canciones nuevas si aparece, pero en algunas aparece solo el primer verso. Es triste que hayan pasado tantos meses y aún continue mostrando ese error. Por favor reparenlo.",1
3bb85520-182b-4339-9f92-99fba8de3f6f,It's an excellent app but I've been having a certain bug that doesn't let me enter my playlist I reinstalled the app but still nothing let me do anything is this bug would get fixed it would be great,3
c55047b7-624f-4702-b455-ff59b3e33143,I enjoy your app super,5
f662413e-5697-4100-b935-c3a6d7b92af1,Love this app,5
1204f8db-dee8-4a0c-a62f-0b0e9a70ca21,What's up with Spotify? Linked the app to the TV app. Go to open it and it crashes every time!,3
c9f6d2ba-ddda-4feb-a4bf-e30282c63f00,Trash,1
a8b28f47-468d-4e39-b913-52bad72baa63,Just such a great music app,5
91f7e225-b0e3-4cdb-8189-279e635d5f1d,I had given 5 stars earlier but now I am forced to give one star . My lyrics aren't showing ever since I downloaded the app. I had reported about this earlier but haven't received any response. I practically live in Spotify and if this issue isn't resolved I will have to uninstall the app. Look into this matter ASAP,5
2a0ea0ec-60b5-425b-987a-bcdfb32b0245,"I love you Spotify, you did it, you created the perfect playlist ever, there are no words to describe how much I love this app right now, thank you thank you thank you🙏🙏🙏",5
d3478b03-3bd2-4156-b93a-af2d30b93dc4,Random playing of playlist often becomes alphabetical.,2
e54b094c-7ec4-4b78-b03f-3ecab1e15f0b,My go to music app!!,5
65588c2c-5806-4311-a9e8-578872db575e,The adds are stupid at this point and the music cuts off in the middle and also it plays songs that I don't even have in my playlists or in my liked songs and I have enough songs that you don't have to add any so why are you putting random songs in when I'm trying to listen to the songs I like.,1
e113c11a-7fde-4cba-90df-1036ebdf592c,"The ads are ridiculous, disgusting cash grab app and way too expensive for what premium offers",2
7c4ce675-645f-492c-8ac0-cea72666d6bb,It is good for everyone,5
3f296988-26d7-4951-aae0-c292b51e433f,Editing my review from 2016! Still love Spotify,5
c0b173cb-907c-4ab0-a191-21b3c7fb01d5,be careful there isn't a way to communicate with Spotify. I had a problem and couldn't find an answer.,1
402d0df2-8e32-4c43-9333-9a459bacace8,Good sportify,5
0d7de350-3a83-42e0-8b58-498cab352987,Cool place to get your cool muzic,5
40cfef94-083e-4165-9c0b-c5199ba20acf,It's the best for listening to music!!!😍,5
0d8faccf-07b7-4c1b-8798-232130cc5a2c,I love Spotify,5
c8f3a04c-ef55-4fa2-ad93-fea6cd3332bc,I like it,4
0b195230-1f5e-4272-b69d-8e8ec4f3b428,Dope music,5
db44acbc-e7df-4e27-a8cc-bdd05801bf19,"Got up this morning to find my Playlist and saved albums were no longer valid. 2 to 3 ads after every other song. It's like you guys allow these things to happen so we will pay for subscription but after reading the reviews from paid subscribers, and the issues with free it is highly unlikely I will pay for it. FIX IT TO GET MORE PAID SUBSCRIBERS OR LOSE YOUR CUSTOMER BASE ON ALL LEVELS. That's just business. Whether it's good or bad is on you. After update: TRIPLED REPETITIVE ADS! Uninstalled!!",1
58a062e8-8b19-4ed8-b4e1-13373a602607,Its a nice one,5
a1b095d3-e00a-4f27-a244-241308e1ab54,Been a very good music app but lately I've noticed that a bunch of songs and remixes are not there. The only other thing is that when you try to find your playlists on your Xbox or PlayStation it's not able to retrieve them. Ultimately I prefer Spotify,4
f08110e5-2e0f-48c1-a177-ee90d39900bb,Amazing,5
d9825bc0-f9a4-42ee-b992-24142436743a,"Love it, use this everyday, premium with no ads is the way to go. Just wish I could customize somethings and disable smart shuffle or whatever its called.",4
7470d263-a434-4163-a1d2-3c302d7003e4,Wonderful delightful pleasant relaxing sounds,5
533e8eb7-19b7-4c7a-8154-2619e856c03f,It's amazing it plays the exact song you type,5
f9712949-3125-43f9-8ab3-27f0d955564f,"I signed up for family when it was $14.99 a month went up to $17.99 a month with no benefits other than audiobooks that I did not ask for. (Audiobooks should be an add on) Now the price is going back up again to $19.99 a month, and again with no added value. Thank you Spotify for finally convincing me to jump ship to YouTube premium. At least for $3 more, I get ad-free YouTube and Music as well, better value than Spotify at this point.",1
ea97cd9b-cc9f-49a5-ac99-6e0d75b63fc1,I love this app because it has so many song and there is all my fav artiest,5
ec6f9c1f-aa3d-4c86-a85f-43b45420797c,Terrible app and only gets worse,2
aa5e1a54-c9e4-46ca-844c-93bf0599676c,give the lyrics back,1
8d294fcb-5e0a-402e-930a-f48dcc2b6748,Love it,5
a6349c5a-a091-4e6d-94f2-9df0b686057e,2nd best option after Deezer,5
f87cb33d-dfba-41c5-8359-8116c232bae7,"Serves my purpose, wide range to choose from.",5
0c05099c-429e-4d5c-b421-db59c81d2e1b,I love it,5
2d2085f2-d820-4a78-ad49-5c4bf8cd509e,Almost everything you want to listen to,4
9c908a58-2399-4b8a-9987-5721a1ee34e4,Awesome,5
50e8d90f-f78a-43f1-95eb-7870df371387,I love it !!,5
29c11d14-18aa-4223-8042-4bf31af34c24,Great playlists!!,5
347e5474-83aa-4d5d-a431-ab0e365f0eb5,It's good Bru on sum rs,5
d734ff1e-f943-436b-8ccd-2745cd003783,"I personally love the app, the only negative reviews I even see are from people who pay for the app and deal with ads. I don't have many problems with it. Though I do find that my smart shuffle will turn on automatically, and I'm not a fan of it. Plenty of cool features, but would love to see the most is selectable themes, live and still, Which could be personalized per playlist, or for your whole account. That would be a great feature to help set the vibe that you are looking for. 😁",5
ddda4157-b8cd-42c7-b886-0305bf22f340,- Very Good App!!!! - Has Spotify Lite. - More Power to Spotify@ Dev's. - Thank yoü. Redmi 7a. LG Q6. Oppo A17. Alldocube Pad.,4
5ee21b04-4b39-4795-a6a0-4ab470b16901,Nice nice,5
540cecb2-0baf-4479-8291-49a3b025ad2b,Pota ka balik mo 3am sira na tiwAla ko sayo😭,1
839fedc8-05ed-41dc-b956-9df7c0937ffd,Great music platform I ever seen,4
3f7ed6ac-f940-420a-b6dc-6f9ce4ce1005,Incredible,5
6a9ee0a7-225b-4088-b903-6b92b69cfb55,One word !! excellent!!,5
05b4e7ea-22a0-44c5-87d2-128d388bec3e,Excellent so far,5
d56de48b-48d4-4309-8af2-8507ee524303,{Wynk app is best }Waste app for music low quality music,1
4bc7f0df-19ef-404b-aea9-0e3b4a25e73d,OMG NOSTALGIA! THEY BREAUGHT BACK DAILY MIXES AND MADE ME LISTEN TO MY FAVE OLD SONG!,5
2a546a87-0908-4e77-a624-32858d9a9428,Love. Been a supporter since day one.,5
d19b211e-462f-4960-a182-461b2964be54,Highly recommend,5
ebe8480b-3616-492b-bf1a-4678943ecb7d,The Best,4
f745c9b0-790e-4471-95ae-fc51ce8b4442,Good,5
d60e0a2e-f1ab-4538-8ed4-18b7e2e5f098,Sooooo good if bord,3
42cc3823-61b6-4f50-826c-d51cd1a388d5,Lots of great songs you can name it you can find it.podcasts are plentiful,5
e5ff68d7-cbd0-453b-a8ac-73ccab860f70,It would be good if we got the hearted icon back so we can just like and unlike or remove the heart from it with the press of a button and have it be removed and not have to open up a separate UI just to remove a song so could the hearts be brought back to just let us add and remove liked songs without a puzzle of a separate UI to remove it so please can you guys bring the simplicity of the hearts to just add and remove without a problem and no longer go through the difficult separate UI issues,5
1930fe51-7be5-435d-9aca-25b569e4cb6a,I satisfied with your service and subscription prices,5
e3514865-0afa-4afc-9774-c2076b654630,Best app compared to other,5
09cb34f6-4a88-4135-b90c-3a09a1b9d619,"I recently signed up for Spotify after leaving Pandora due to issues I was experiencing. Not a good choice! After listening for twenty minutes, the songs started skipping around and moving on to the next one after only playing for twenty or so seconds. I guess it's back to Pandora!",2
ea1262df-ff54-4207-91b9-5703f88b50b7,Good,4
43de0aab-aab3-4cea-9266-505e9b68868e,very good,5
158c0be0-560d-4c1c-849c-6f6828c9b9d2,"Spotify Free should be renamed Spotify Radio. You can't listen to songs of your choice, in your own order, can't move forward & back and only listen to what is playing by default. So what's the point of calling it a music streaming app anymore? Switching to Prime Music, which has almost the entire catalogue of music as well as podcasts.",2
344cf59e-1c36-4bf0-abbc-934940a6e345,I like Spotify but it would be better if they fix it.when another person goes on Spotify and cuts the person that was already on it.then I would love it,5
454c98c4-5290-495f-b9f3-308ac5b9664c,"Good music, podcasts and eBooks. Problem? Raising the price for family to over $22/month after taxes. That's a love stream app.",4
66365f2d-1d12-4425-8e40-0d8edca8a892,"Very good app, highly recommend. If you don't get premium then it gets kinda annoying bc of all the ads and how you can't listen offline but overall very nice app and much appreciated for making it. Thanks you!",5
50e81293-f70f-403c-9dbf-f1dc44b0981b,Keeps crashing,1
5a709c65-a79c-4b5b-8b3d-f737f4a9b112,Yes very good my english no so good,5
161ea037-f90d-4361-9499-e2a414b78528,It would be a lot better if we could import music from deezer,3
664158cc-4172-4342-8834-4ac11c81b460,"This app decided it would only be online while connected to WIFI. It could be more useless, but I don't know how.",1
27713d55-41aa-4497-bc9e-ce26b724b703,pol piosenki nie ma,1
22926c57-a12f-4d56-9052-000a49676f42,"Without premium, this app is complete garbage.",1
a486a984-9037-412b-be49-264f84ca32ba,Very good 👍😊.,5
761baa43-ae48-4b0e-9b0b-c1e52b48c510,very nice app every song is there,3
cd1d7303-6ad0-498b-8813-b54666e26327,"Though sometimes when you get used to the way things are an then they change it all around that can get annoying, but otherwise I enjoy it. Being able to listen to so many different genres of music you wouldn't otherwise be able to listen to is worth it. An being able to create Playlist an also the way Spotify will recommend new music based off my listening habits and create Playlist for me as well. I really enjoy it.",5
e9d3970d-8b5f-4a82-ae09-92ec532c3eb7,iI just love it,5
9d7c2b69-ee04-4aa1-a770-f5458f11f5cd,"I love my Spotify algorithm, I love my Spotify algorithm",5
115498a3-d043-46d3-bf12-9ce74df853fa,I love this app... music and podcast.. everything I want.,5
cca3aeee-c0a4-479c-a272-edafebed3eea,Too many ads and only who have lot of money only they download this app 😡,1
2ed7cd8a-e066-419a-9931-4314dc62e72f,Good,5
11db12b1-1926-41de-96da-8ec9b7bea520,"I like the app, just my downloads aren't really downloaded they keep on loading. And loading. And I can't play it. But overall its has almost every song I want.",5
483696c4-ba54-4841-b4bb-7867642275d3,"I loved Spotify up until a few weeks ago. I ONLY play on shuffle...any playlist. But 99.9% of the time, I just want to play my liked songs on shuffle. Apparently it is a known bug that when you remove songs from the queue when playing your liked songs on shuffle, some of those removed songs get placed back in the queue as duplicates, and others get duplicated as well. I frequently have remove songs from the queue for filtering. This needs to be fixed yesterday...considering canceling.",2
6cfd6caf-5bbb-49fe-935b-565d43811b3b,I love it!!!!,5
be711f37-634c-4a41-9ae2-509d43a948ce,Bad experience,1
127494ea-92e6-4c1e-b677-015aff968942,Good 👍👍,5
5bf15acb-2289-413a-9efd-1b47496a557e,Excellent,5
908c7430-3453-4de2-8712-44354799d41a,I like Spotify because it doesn't try to force you to read it when you just get it 💓,5
8111f5c8-9ae2-4003-8dcd-3f2549a5d94b,"Please remove smart shuffle totally, I hate it",5
bcd38174-d0e8-4619-9391-85e764caf142,"I don't know why I have premium, I can't even play an entire Playlist anymore 😕",2
686f06ba-0c31-4bd0-aebc-72fd587b9c53,Meet expectations,5
41f74518-0e5b-4c2f-8ddb-927eba125317,Very great 🥰🥰🥰,5
d5761427-2627-42b3-ae9d-5dbd72fe14b6,I love this app so much,5
ab9ba4c5-8e4f-456e-99e8-bbcf717ab716,"When listening to playlists, if often plays suggested songs that aren't on your playlist which can be annoying if you constantly skip them, using your skips for something that's not on your playlist",4
