reviewId,content,score
14f10f81-43b8-4dc8-9ab9-4b68c10cffff,:⁠‑⁠X>⁠.⁠<:⁠‑⁠X:⁠-⁠!:⁠‑⁠X:⁠-⁠!;⁠):⁠-⁠):⁠‑⁠X:⁠-⁠!>⁠.⁠<:⁠-⁠):⁠-⁠):⁠‑⁠X:⁠‑⁠X:⁠‑⁠X🦸🥯:⁠‑⁠X;⁠):⁠-⁠):⁠-⁠):⁠‑⁠X:⁠-⁠)>⁠.⁠<:⁠‑⁠X:⁠-⁠):⁠‑⁠X:⁠-⁠)*⁠\⁠0⁠/⁠*:⁠-⁠(:⁠‑⁠X>⁠.⁠<=⁠_⁠=:⁠‑⁠Xi ee,2
caa1c89f-a4b9-4faa-b9bf-d5a69960eea6,good,5
1b905e85-4df5-46b0-96ca-afb0dc16a0ff,Excellent,5
5f79fa15-564c-4416-b3e2-a4cd863d614c,nice,5
397abe27-4cf6-44c4-81a0-6b830a103401,Sùper app,4
86b05814-76bf-4a28-89a6-0122fdf3e4af,good👍,5
ebd49769-7a3d-4231-92fc-44c7c44407d6,I like it 😊😺😊,5
17d19487-d83b-47bb-a314-48e849667718,"A Facebook admin hacked my Facebook account ,gmail, and others. I was not able to get on my account and changed my password I believe that the account is still there but when my gmail account hacked I was not able to access Facebook even though it was my account . trying to access my account and hacker dude shows up offering a new account. I did not want but no other choice. a new account with my true name I was not able to get my name on my account without a list Of letters, numb I saw him",1
231a39ae-dabe-47dd-9508-120b791a7433,Cool,5
c15e4578-4052-4dbd-bb86-9c65f6f1126e,11w AA,3
55c2a18e-b699-4fe0-9b99-6bfffb5d2a3c,ѧṃєẓıṅɢ ѧƿƿ,5
4da9140a-cac2-42a6-8cda-d7aa6f1d6500,good,5
47067801-c80a-42fa-ac5c-d2ce18ad70f3,Super,5
89071144-ad6e-4188-9b35-9c01316bd717,OK,4
b4b98c16-9312-4a1a-99a5-c03aedd8d6a6,Jayjadhav jshchwoxonexjic,5
02661584-63c5-4d14-9440-cc7ffebcbca7,Bauth he accha app hai,5
b6fd93c8-64b7-4a2e-a715-fee867b280d7,Ok Okok,5
65e24952-481b-4de7-b9e5-0f309460758c,"bulok na meta yan, laging nag se-session expired e wala namang ginagawa tas pagbalik nakalock na yung profile bulok mo facebook. Naka ban pa sa reacts and share tas comments pero wala namang linabag na community standards, pero yung mga babae na halos naghuhubad na tas mga post na puro kabastusan pag nirereport di tinatanggal potangina mo bobo. Bawal yung mga senstive words pero pwede yung mga kabastusan?? Ayos din Zuckerberg",1
13c18127-6924-468d-8ecc-7023335e4828,very nice,5
0fbfff55-b6eb-43c2-b914-4eb4f5d6f14a,Good,5
4165ed94-3feb-49a7-8ce8-ba20faaefcb8,Can't take old ones off,1
8ad3c929-b6e5-4f91-9fc3-30a1386bea16,Super good,5
251ff258-c028-482d-b9d9-bd909de3627d,good platform 💯,5
3c28e76c-3180-4d62-8cc9-af18e088ad5e,good,5
4ea76208-daf8-4f77-b969-f90f71317e97,😲 wow,5
6a425d56-235a-4680-a6f6-c15352917a15,गंगा प्रसाद,4
c707fff5-39c5-4e33-8802-98111aba7e1c,great job,5
e8375dee-005b-41b0-9dd0-0708d817c830,õppõ bhãì,5
5a9c9e3f-e6c6-4175-9ba0-3524dcb7de2e,Good,5
75d4e114-8fdf-4f53-b242-9af8ef1cb7dd,IRFANMughaI,5
053e2098-7886-4d42-abbe-f7d82ecbce43,excellent,5
ba91d85c-aee6-4cd4-bc32-f325d53a995b,ءشكرأ,5
4d1c5e8f-a638-48b0-b947-e0857261d38e,Facebook leans left within their censorship but pushes right when it comes to (or the lack of) private information.,2
f6adfd5e-e8df-43e1-8405-3242c7c6f5b7,"I love it at the same time I hate it, it's been a couple of days I still can't change my name it's always 'try again later' like wth",1
c5d6c554-7450-4a51-9500-ee7184ddf757,My 🔐locked please,5
66550b28-5e7a-4606-8a22-f637e67f867a,nice,5
8d3369be-1393-48f1-a456-3708bfa1052f,nice,5
68e57b97-c1b5-4a5e-8651-d94cd29ed398,it suck,1
20fcaf95-9f5a-4c47-a27f-865aef88ae24,Gorgeous 👧,5
c74f1bc1-0fdc-4b3b-8cb3-82ea5b59adc5,Ariunaa,5
0229de02-eec6-4a84-b758-9b79a6e0f573,good,5
bbc17381-8f58-44ff-b708-1501751c1b42,पिलू,5
74696cf1-b898-40b5-9b67-7a5912b583a2,Nice,5
abfad8af-cbe7-4047-98f4-462496a30e28,d ko mailagay po sa highlights mga minamyday ko po,1
60f08440-f90d-422e-839e-48002fee2b74,hsiehei,5
3c29f03a-a3d9-4154-8d2c-2c1ef541768c,W#zmivi #miviapp,1
4b63fc8e-5846-4178-a6be-a8a8c2cfe882,nice,5
80b1e24d-3d83-4d93-ba8e-60f7781833c9,awesome band,5
f0f43de1-506d-4b3e-ada1-0281f1e42468,I t will be another great place where a lot of people will be entertained in style!!,5
4a123214-2ae0-4566-921c-6bbcf43f0135,Fine,5
21e303ca-e217-4f29-aae9-293c57fd429f,Dammm son revew by vzm,3
86b85ece-dca5-4deb-b7a0-3754f2a2f937,Keeping the business updated!!,5
e01dbe34-7ec1-4fc2-8740-8c1526a4f5d8,good,5
9c2192cc-da0d-4421-b251-145d5affe33e,Extra Super,5
16238644-8d44-493b-b80c-1df01d463118,good,5
a6475c56-6b2a-4397-a7f4-b92fef94d93c,good,5
82e0bbb6-a2d1-44a3-8394-fe3fd284b100,Mast,5
fc69730a-c1a4-45a6-b9fd-0172a241db20,good,5
56638f1d-6b40-49d2-8837-48cc1ebc0c24,Baga mn,5
643a90d0-dbc5-481c-a724-2b593c1a341b,Landu nicely,5
91627f3b-9fbb-4c9f-a3da-0edd1f01c7f4,Good 👍,5
337702c5-24c9-4357-8c0e-dca8504c5ba9,Thank,5
3da97993-101f-4ae4-a3e9-1b6ff3fbc983,Ghjoo.vylp,5
d382783b-ca47-42ab-9a38-7d3b4c9c674d,Literally enables atrocities the world over. Also pretty buggy with a terrible text editor.,1
b52a207b-ef3e-425a-bb36-5c726804f487,Thank you meta,5
0f20ec22-de43-44e6-8035-7b35bc27fb48,Super,1
9fe02aa8-b497-43d8-95c0-f2552d0c8d8e,I can't access Facebook marketplace those things that you had to be at least 18 or 20 or depends on your country and I'm 29 i want to know why I can't access marketplace on Facebook,1
76a6ff24-438b-4d69-8b9e-eda3125134a5,V.,2
b40b01d1-1209-4e42-b558-aef2ad72fd5b,Too much ads,1
b1382f4f-d4fa-4352-adbc-2894a42338ac,Good apps,5
065d5ea3-599a-430b-88f2-7128c5997f30,Best,4
7bbf40b4-a3ea-468f-958c-41daa522e630,convenient,5
bd8149d8-a814-4a3a-985f-d8018894d22b,فلسطین کی پوسٹ کیوں ڈلیٹ کی جاتی ھے اسرائیل ایک دھشتگردی کر رھا ھے مظلوم بچوں کا خون چوس رھا ھے اور یہ فیس بک والے فلسطین کی پوسٹ کیوں ڈلیٹ کرتے ھے اسرائیل دھشتگرد ھے,5
730d3db0-9869-4e86-ae0d-6d9dedb2c2ed,"Can i suggest fb team to add a history of video played in our fb ? Sometime after finished playing the video and it refreshed, it is hard to find back the video i had played b4. Thank you.",4
fa45a0b9-62a2-41aa-999e-6ebc97d0bd55,thank you,5
a719911d-1529-4c21-87b2-ede4e19b2afc,Chhotu Kumar Kumar,1
95f73f36-c9c8-4b91-bc02-56c7753dff63,"The Facebook app is absolute nightmare to use, every time of try to open. It either crashes or take forward to load. Making it impossible to quickly check update or messages. And don't even get me started on the bombardment of ads the pop of up every few seconds. Dusrapting any attempt at browsing. It's is the developer have no consideration for user experience. Plus, the constant updates seem to make thing worse rather then batter. Honestly, save yourself the headache and find an alt",5
f37abfd5-f4a1-4e34-9945-996a26e14176,"Horrible! My Facebook & messenger acct are getting worst! I can't login to my account since yesterday after I turned off two-factor authentication.It logout automatically. Trying to relogin, but rejected it stated CONNECTION LOST,even Strong Internet Signal. til now I can't login.My business transactions & clients connection are in my Facebook acct. all my business transactions since yesterday were gone due to META,disallowing me to login my acct just because I turned off 2-factor Authentication",1
509fac32-866e-422a-b9de-11dff0390515,Good,5
7aec4c0d-8a36-463f-8b55-b2c60da50640,nice 👍,5
c907650a-eafa-46da-976b-c67925f1aea2,good,5
0f2228e4-ccce-447a-803b-326df542b64b,It doesn't show the shorts reaction that we give it just disappear,1
8d6c1bb2-1d1e-4add-805c-e35b625968c6,It's okay little slow and pppp,5
14b31486-9ab8-4f5e-9b0f-b31caa692921,Something login problems😭,1
52c7dadc-82d9-4694-85ca-ca3ceb787397,Supar,4
7a746343-2a4f-4c26-ae2f-c9b9f0c0ef4d,I love the app it's so cool,5
61ceb7d0-08c8-4bba-9be3-16ed33742fa0,good,5
a35cbfc8-6599-4b1f-b06d-5bc0251a1d51,none,5
d75a2e5b-6bac-4fba-b93c-a4c3c70c67d8,"way too many advertisements and they way the algorithmes work, I can hardly see what my friends and contacts are writing or updating, it is always pages and pages of FB suggestions before I get to see a friendly update",2
99afdc10-e275-49dc-b78b-beed0e5d2531,"pls bring back my app and website data linked to this app. also, i got temporarily blocked because of reasons i don't know. i recently got a lot of friends and it would be fine if i sent them all friend requests. also, i save a lot of reels for me to watch later. i didn't even violate your Community Standards. PLEASE BRING BACK MY APP AND WEBSITE DATA! i think this all happened because of the temporary block. I have lots of app and website data and it would be a waste if you just got rid of it.",1
96357a29-0b60-4724-9acb-12d9bcd45d12,#SOSCOLOMBIA Nos están matando y Facebook nos censura. We are being killed and Facebook censure us.,5
411ed1da-5735-465c-9d66-036bd48d1211,"The past two days the app won't scroll app the way to the bottom of a thread and keeps popping back up a little bit, making it difficult to navigate. Samsung S10+",1
642c83bd-aed2-45eb-8414-c27e503bebd8,Mithunkumar,3
e8dd4dc8-09bb-4683-8be6-6522150475c7,MeEr Mushahid khaskheli ♥️♥️♥️🌹,5
9765b491-3fab-49bf-b3b1-bcbed29fb551,this app is very excellent 💯 but it is very wrong videos in it that video dangers for islamic regions in this app sexual activities that make weaking for islamic laws and muslims please that wrong websites @markzubarbarg,3
fddb099c-ceb7-47e0-833f-0f9892fa13ad,very good,5
8a60e7d3-e9d6-4790-aa9e-950959cbd44a,Melor. Pagina,5
92ccc34c-9072-4920-b60b-27aa282f7404,good 👍👍👍👍,5
599b2d0b-f7e4-4ca5-a7cf-2ce694668d83,love,5
e99603d2-895b-45c0-8f9d-ff80a041ea7a,Nice app,5
dc1666f1-d363-473c-ab15-df1610785a04,I love Facebook. I think it's a good way to find people and find your loved ones.,5
0cff16d6-66dc-4172-808f-aba7f1559eaf,I've only had fb for maybe a year now. it's difficult to post sometimes. and once my item on marketplace was flagged as fraud. no reason was given how they arrived at that. as soon as the groups I'm in move to a different platform I'm leaving. i don't have any use for the app outside of that.,2
31ebab08-7427-4c46-b4c4-19bc615f3938,nais,5
8930c9d3-081a-4e88-85e9-7fb60d79fc6d,very much good,5
33ba9275-eec6-47a8-a370-16fdb7e402ad,0iug,1
845b79d0-141a-4502-a75c-2b25e4210809,👉Bahut achcha apps hai 👍👍👍👍👍👍👍🤟🤟🤟✌️✌️👍👍💚💛👉❤️❤️❤️💙💙,5
a570c189-e6be-4d89-aa06-e094b23003ce,Savita sunil,5
befdad8a-f511-4ad9-822a-da68b14305c6,Nice,5
0e5da175-f431-4cc4-a091-cd4ccff96d91,Jj. . . . . . . . . . 🤩😂😂🤩🤩🤩🤩😂😂😂😂😂🤩😂😂😂🤩🤩🤩🤩,1
3f10bff3-33f4-42cb-abd3-22ed6a0ce8a1,"Wrangler's Star Studded Honky Tonk is the best place in this area (Branson, Missouri), to dance at and listen to the best country band! They are open Wednesday through Saturday. The band starts at 7pm, and they serve dinner, starting at 5pm. I eat here too and it's good food! Lynnie is my favorite waitress! She's very personable and very attentive to those she serves!",5
127b20bd-95f1-478c-8040-fcfa32fe6ae5,nice,5
9af084e9-47b2-4bf2-a32d-eac36f042568,WOW,5
26b21dc5-57d5-4855-8f29-c86ec87f1424,"Problem, attempting to load 2 FB apps, this is not right when I already have facebook installed.b",1
6e1dbf34-f95e-4778-8cbe-8bce96150b51,Privacy,1
2edc0941-3b76-450b-a623-e465ede04653,"Facebook is a very good app, we also get many good lessons from it. thanks fb",5
9d453aef-f622-4293-85d8-76e4cd56125b,Jehová te bendiga hermano!!!,5
021ece92-2bba-469b-83da-854156ec6d23,Nice,5
4f07b645-32dd-4a16-96df-9bb9712320ed,Doing great hair cuts,5
8eaad6aa-b3ee-4bb7-887f-a276447475c6,good ফীল,5
2f971f30-d5aa-431a-9952-fbcf93bd5db1,ok pah sa goods hehe,3
fb0bd5ca-5b78-41b6-9ce8-e0c558d725bf,Good app,5
3a664af3-9c7b-47fe-9d85-64da8798e947,Nice to post,5
527c6012-fbd2-4769-ba85-2d9b72cba4e1,very good aap,5
2559b396-ce0f-4ebf-a7d1-f7cc1e48fff7,nice app,5
a59cd769-30f6-4237-af35-da4d3fc40a6b,Super 💯,5
e45c4955-0798-4ac0-96bf-f06a71ae33b4,good,5
a5a371a5-dc87-4933-947d-4e2ac12c2128,good,5
00d0d095-a484-4216-bad0-ddf318e338ef,"they both were great!!! enjoy it. what's her name pretty, great attitude ,and sings good.",4
34dd772d-d08f-4465-8d0b-ab892f43cdbc,Please give me a Blue tick,5
bc142cdd-6025-48de-b44a-54cfd26a8800,💯😍😇,5
1cede82c-95cb-4268-a4f4-7da79815ed78,Ok,4
d09261ab-ab73-4633-b775-8a9e5f2da8e4,Randi wala app,5
d5ef7398-47a5-434b-ab42-c1fa93f03e15,nice,5
1df28f92-0464-413b-9fbf-aa0fa2ac3148,Bruh that top banner Data Mode so annoying. I can't watch all screen when watching video. Why u set that,2
b198fcb8-df7b-4594-ba71-34dea8ce3409,😉🙃😉😉,4
65ece9ce-4bf2-44c8-b999-f0e6bf25ed83,Facebook is letting me get hacked and not doing nothing about the person that hacked my account they're still on my Facebook account under a different one they don't care about people they only care about money,1
8a67ff2b-3ece-4a24-af7b-1900d26b1356,nice,5
d2e99d1b-5276-4098-b838-de09b8b3cb7a,cool,5
29761207-9bff-410b-919c-da1978cb06ed,ok,5
183f937b-ba1d-41f8-a167-d31c41450739,Nice,5
599801a7-489d-4ca7-a0dd-c0813d315d96,"I can't say anything here, just that she's beautiful",4
0f824199-327c-42d5-ad5c-63423f82fa93,thank you meta giuli na nimo akung acc.unta Ang tanan hehe,5
8ace8627-13db-4ba5-bdd2-da6ad3ad50a6,super service,5
ff654825-cb71-4548-9cb3-3c4c680b38da,ओम Very very good app Thank you dear facebook,5
fddffdbd-fc67-44ec-9957-591e13d67d5a,Sana maka download,2
ec25069e-512b-4650-9116-2a6db183ef0a,It is a time killer,1
055f7d74-609e-4629-bf7d-bf66bf33d5fd,jakirul islam,5
681cf026-0082-4182-b3b6-2d7ed72a4eec,Lost my phone now I can't log into the app with new phone even if I put the correct password in Facebook don't even ask security questions no more This really sucks don't even have access to the old email no more please help,1
3f092e9d-c721-499f-ad3d-d9495d80a248,I'm new at this so bear with me thank you I appreciate you letting me be a part of your Facebook family and Friends indexes LOL All My exes should have hose x's and o's kisses and hugs pick up what I'm putting down LOL have a great dayGod Help me now.,4
8402faa5-7d21-41fb-b619-911fc7bb77fd,Me? To sign up? Not happening!,1
d7860163-5e6f-4dc4-a757-db384de05e18,Nice. pretty good. It's helpful,5
856a70c6-d8c6-43b3-a281-6029d7c54038,"2024 and dark mode is broken again... 2023Review based on the app, not the service. A stable dark mode and finally some app related settings As far as app is concerned it finally reached a stable point and had a finished mature feel",3
886cb91e-a187-419e-bbb6-c4a540db6dd4,Nice,4
32978f3b-cedf-4b87-8afc-a99d076e2947,"Wait a minute, I'll be right back.",1
6cc5e3ad-e912-45a8-9884-eaf28f1faf86,Faltu app hai 🖕🖕,1
fd22f7b4-f2ea-48b0-83fb-4bdf9131251e,Good,5
e3ca6f2c-60cf-40d4-985c-2f0b0e6e662a,Op,5
c5e0de35-6e0d-4e0e-ac67-0b7890da8b99,good,5
f2d8d4a7-cd5b-4e00-8b3a-6c67e63e1ed8,Good,5
2c53c5a5-606f-44ea-aaac-cd2e5405efbd,loved that commercial if you remember this your probably getting old lol,5
1a944f88-5524-47b7-a166-6726bc1b2782,nice 🙂,5
8ebc2167-155b-4bbe-b543-3d1ba6e976c7,Thanko,5
4ff86037-2a14-45d8-a2fe-216146985b31,Get rid of annoying Meta AI. It ruins the experience,1
c4b2285f-09ce-4579-ba57-355dfc8dac61,There is no way to report questionable reels .e.g. reels showing violence against a child. recently there are a lot of strange videos appearing in the video feed. Like random home videos shown in the video feed. And some posts can't be hidden! Opening a video link leads you to random video.,1
d5cad1eb-fce0-4686-a4ca-d5c9a38405a1,औंध दोन हजार ओऔलोंनुऔए,5
a67eb237-e183-40cc-942b-bb2584e45789,Iloveyu,3
b2368486-ec64-4176-bd9a-96cc6bb6e261,I have goal for helping others,5
41161118-1c2e-4153-afc6-c4311bd83413,This app is too slow sometimes consuming data like danm,4
40a99cc8-8dc7-4f92-895a-97078daa69af,Dabs v.,5
c208527b-6c74-4527-9989-6aa584316ff6,Donedful for reset Facebook.,4
d7321d53-5aa9-4864-abdd-66de80901da8,Thank you,5
5047e77d-510d-41a4-9edd-590da10d6a35,"No trouble with this app that I can remember, and I've had it for years.",5
c72e222b-338e-41ee-90e4-21a2848e6640,please send me a gift if you love what am doing i appreciate you all for watching and sharing my videos,5
5863cd75-864d-4102-b96e-800e6911801c,Free,5
74f1baac-a3c2-4c84-8643-6be894b0cb0d,Good 👍,4
d64dce4c-fed5-4475-b652-dbb286ad4bc6,Constantly buggy. My LG keyboard will NOT work for FB. I can't even report an issue with the app. I would give it a -5 if i could.,1
118a3b71-f33c-43c2-a58b-41245a229447,This app is not as good as it was. I hate that I have to constantly update this app at least three to four times a week. When I tried to read any articles that open in a separate screen I can only read half of them before it says error. Y'all really need to work on this app cuz this is ridiculous.,2
95e03e39-f6bf-4eb7-951b-4cf06049e7ae,ses pool,1
2390249f-e580-43b2-8b3e-8de14f3a7883,"I've been trying to recover my account for the longest time, I've sent couple of emails and still nothing, there's literally 0 people to talk to regarding to this type of issue, my account was hacked obviously the emails and number would be removed, they'll ask you to log in to your device and in a location you used to log in, for some reason it won't recognise me, i'm ready to send an i.d but they still don't respond to my emails",2
5e43afbe-b6b4-4451-bad0-7d6a36825fd3,it's very different from the face book lite ❤️❤️,5
59e7ade7-43b7-4fbe-b5c9-1e3bac00dbce,.p ccggg6hun,3
ccb2bf7a-9895-425c-a2a1-d8474a4f94a5,i thing every things good,5
cca7b138-e79d-444f-994d-e502a180aba9,Got it. Awesome. thank you for the information.,5
c01760a3-38b1-426c-816c-ad49c53aa5f6,ஓ ஓ மம பண்ண,1
87017b4f-474f-44a3-96e8-631d2ff17776,thumbs up,5
076f8dd7-16f5-4e03-977b-5d72228294d3,Helpful conditions for FB App's!,5
6be59b16-e44e-47c9-8f0a-80069dfe4a68,I have been doing business and later engaged in imported agents work for ggc /Hotel .presently dealing on real estate.,5
0afaa680-8f83-41b4-8249-7343e0c14a4f,Facebook very good,5
c63595a5-4499-4d7b-b2eb-722768cbcd6c,this was a sad day me and my beautiful family and I miss him so much,5
ac16fd3c-a585-4670-8198-177e4581fd6f,"Sz,""",3
a8dd1f24-4a54-45f6-8678-169d54a53f29,love what 814 pred hunters are doing. great bunch of people looking out for our children and their future,5
c2a849a4-b60f-4a83-bd78-1a301102d79e,love it,5
083f35da-76a5-478a-b5bf-87b83eead818,Best,4
95364e26-f0f1-4581-bd8d-e4962fdb0f72,Exelente Muy Cari Osorio Perro y Las Nina's Tambin ♥️💖❤️🥰😘😘😘,5
cf74a274-afbb-4214-a16b-1c1a6d732747,Nice 👍,4
4a8f0337-a150-4b83-b91a-a7541c628dd0,"I like it, good app.,, I enjoy",5
f46b2dd9-425d-4383-8bce-2f1f537298d5,فیس بک ایک اسرائیلی ایپ ہے مظلوم فلسطینی خون سے رنگین ہے,1
2036a026-70c6-4160-9328-21bde6fb5df4,When I say stop showing me this stop showing me it,1
0b9ccffb-d15c-4d42-bacd-c2d3691f97dd,Developers always find a way to ruin this app more and more every update,1
366d2b9f-5eec-4909-976c-fb47e6a38912,It Works Good,5
74b25bb3-5504-4c79-8a5f-63f80a9cb08d,it is great and nice,5
8540cd27-a524-44f9-84b3-b546a47901ef,Satisfied,5
132aaa6a-4380-42fd-be60-b2d6b931e145,stop leaving our information open to others,1
ae6b9b34-0356-4ea9-95b8-3d947db62435,It is the best site in the world,5
25bb059d-b593-4e8b-8035-46a5b966ec48,243re 7tyrueh Uggkgrysbodx,4
68bc491d-0aac-4a00-80c2-3229deec192a,"This my last one, PROMISE!",5
5e784468-93da-448e-b2d1-5a7120c18562,ok,3
005d035f-79f3-4935-beb4-abb447b57197,EVERYONE FINDS IT HIGHLY ANNOYING THAT YOUVE MADE READING THE CAPTIONS OF VIDEOS IMPOSSIBLE. PLEASE FIX,1
f6f48aea-b151-49e9-8389-3ca231fbf033,Ok,5
83903763-e26f-45b7-b6fc-f94263cb949e,ok,5
97ef3330-b52c-407a-a0d1-1941444b4117,I started this apps since 2010. It's good and helpful for me.😁,5
fe801e22-1e68-4723-a89a-74aa2b7950c7,the agenda that face book installs is terrible. would not recommend. freedom of speech is not allowed on this app,1
fc7e39c4-b07a-4ff3-bdfb-66cf38265b90,good,5
efdb42ea-1294-4435-82a4-2fe7b0cbac7d,Hello facebook team pls help me i cant see my watch time,5
b2fdbb4c-d8cd-443c-b864-af4f86b94767,Making clones n playing in the nba n making videos wit a shordy ice spice,5
c18913c2-0883-4fe4-bad2-56be14187397,love you,5
c1e0e997-4c9d-435f-8160-ba8c7ed0d160,"While originally a great idea, FB is undoubtedly the vilest abuser and virus on the net. Forcefeeding endless ads and doing so at your expense with the theft of your data, the little trolls sit up nights trying to circumvent ad blockers to wring the next billion in profits from you. They are killing the goose that laid the golden egg with their obscene greed",1
cee86699-8046-4d28-84c4-f64a222cd4de,Bilal jajja,5
78d80d6f-0649-4f4d-b3a5-193ffb8f14f5,Happy Anniversary my dear Bhai & bahini.... always stay happy and healthy ..God bless you both..,5
2769413a-5a22-49b3-8328-b91dd6b83517,nice and Butifull,5
b0282e90-8840-447b-b820-7f3a068ddab9,Nice,5
ca84ff2f-1645-4bfa-ad99-8306ff2d456d,"I don't like that they're spying in everything I be doing. I'd like to sue them for espionage, opening my camera and mic when ever they feel free to do so and as if that weren't enough now they are looking into everything you get into in your Google search engine and displaying it on your website account. the more you remove permissions the more they snoop into your system.",1
e84ef986-ad3f-4df8-9208-c736117a9979,it is very cool and social,5
db1ce1d0-e58b-443b-8f68-acf5baf176a3,InShaAllah,5
0d2ce839-b578-444d-a30c-cb499db3ee11,"THE NEW GOOGLE: That is right: FB is starting to act more like Google, thinking they can do ANYTHING. ⚠️ For those who think FB are good. Think again. Lies, lies, and more lies! 🤬🖕",1
9233cbd0-6d4b-4fc5-b780-18518bf71af0,Great 👍😃,5
ec8f669a-35a8-40fb-87ed-46f5b70efa36,very good,5
624b7b8f-8499-4be5-886a-0718cf21e74c,Brijlal Bihari,4
b401bb2f-8446-4d52-a000-35c336efffed,Facebook teem Please recover my parsonal account,5
2b8fcb03-6b61-4cc7-b9e9-f5b97fd3289a,Excellent,4
e94e97cd-ba8f-49d1-9ac9-ff32e81219ac,no nice,1
c2b82b69-bf59-4a1c-aec9-5c42637a4a63,Hate this,5
aa23faf7-1ec1-4bff-a461-88e2710fdd03,So,2
e0856f3c-22b0-40dc-bf66-2ef2bdbd9aad,Laaqq,1
b3136eec-c8c4-45be-ae14-8f709ed6c761,A way of keeping up with your oldest friends. ©️,5
03ee4f02-d230-4b2c-8838-d9b0ac693316,nice,5
763aa58c-7eec-4257-8db8-fe7eec570b9c,This is a very good app,5
